tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
328,3/11/19 8:40 AM,3/11/19 8:45 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26248,Subscriber,1992,1
403,3/11/19 8:49 AM,3/11/19 8:56 AM,3203,Hamilton Park,40.72759597,-74.04424731,3639,Harborside,40.7192517,-74.034234,29530,Subscriber,1954,1
244,3/11/19 8:51 AM,3/11/19 8:55 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26163,Subscriber,1991,2
274,3/11/19 9:25 AM,3/11/19 9:30 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29228,Subscriber,1974,1
110,3/11/19 10:29 AM,3/11/19 10:31 AM,3203,Hamilton Park,40.72759597,-74.04424731,3270,Jersey & 6th St,40.72528911,-74.04557168,26232,Subscriber,1953,2
202,3/11/19 11:12 AM,3/11/19 11:15 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29535,Subscriber,1960,1
434,3/11/19 12:01 PM,3/11/19 12:09 PM,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,29609,Subscriber,1967,1
263,3/11/19 12:25 PM,3/11/19 12:29 PM,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,26236,Subscriber,1968,1
227,3/11/19 1:06 PM,3/11/19 1:10 PM,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,29531,Subscriber,1976,2
1892,3/11/19 2:02 PM,3/11/19 2:34 PM,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,26201,Subscriber,1992,2
396,3/11/19 3:44 PM,3/11/19 3:50 PM,3203,Hamilton Park,40.72759597,-74.04424731,3639,Harborside,40.7192517,-74.034234,26275,Subscriber,1983,1
626,3/11/19 4:56 PM,3/11/19 5:06 PM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29285,Subscriber,1971,2
357,3/11/19 5:41 PM,3/11/19 5:47 PM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29511,Subscriber,1985,1
334,3/11/19 5:45 PM,3/11/19 5:50 PM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29499,Subscriber,1988,2
217,3/11/19 5:48 PM,3/11/19 5:51 PM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29513,Subscriber,1985,1
196,3/11/19 5:49 PM,3/11/19 5:52 PM,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,29455,Subscriber,1978,1
399,3/11/19 7:04 PM,3/11/19 7:11 PM,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.7177325,-74.043845,26266,Subscriber,1973,2
341,3/11/19 9:09 PM,3/11/19 9:15 PM,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.7177325,-74.043845,26271,Subscriber,1987,1
239,3/12/19 5:59 AM,3/12/19 6:03 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26171,Subscriber,1987,1
235,3/12/19 6:05 AM,3/12/19 6:09 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29548,Subscriber,1994,2
386,3/12/19 6:10 AM,3/12/19 6:17 AM,3203,Hamilton Park,40.72759597,-74.04424731,3639,Harborside,40.7192517,-74.034234,29205,Subscriber,1964,1
512,3/12/19 6:21 AM,3/12/19 6:30 AM,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,29575,Subscriber,1969,1
300,3/12/19 7:18 AM,3/12/19 7:23 AM,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,29454,Subscriber,1993,1
629,3/12/19 7:21 AM,3/12/19 7:31 AM,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,29250,Subscriber,1977,1
244,3/12/19 7:26 AM,3/12/19 7:30 AM,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,29617,Subscriber,1992,1
228,3/12/19 7:34 AM,3/12/19 7:38 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26235,Subscriber,1979,1
208,3/12/19 7:45 AM,3/12/19 7:48 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29600,Subscriber,1975,1
303,3/12/19 7:47 AM,3/12/19 7:52 AM,3203,Hamilton Park,40.72759597,-74.04424731,3199,Newport Pkwy,40.7287448,-74.0321082,29508,Subscriber,1992,2
213,3/12/19 7:50 AM,3/12/19 7:54 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29668,Subscriber,1977,1
243,3/12/19 8:10 AM,3/12/19 8:14 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29600,Subscriber,1979,1
245,3/12/19 8:15 AM,3/12/19 8:19 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29638,Subscriber,1983,1
466,3/12/19 8:18 AM,3/12/19 8:26 AM,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,26170,Subscriber,1976,1
314,3/12/19 8:24 AM,3/12/19 8:29 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29550,Subscriber,1988,1
136,3/12/19 8:26 AM,3/12/19 8:28 AM,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,26201,Subscriber,1971,1
219,3/12/19 8:28 AM,3/12/19 8:31 AM,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,29269,Subscriber,1976,2
337,3/12/19 8:28 AM,3/12/19 8:34 AM,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,29239,Subscriber,1984,1
241,3/12/19 8:30 AM,3/12/19 8:34 AM,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,29545,Subscriber,1978,0
256,3/12/19 8:33 AM,3/12/19 8:37 AM,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,29555,Subscriber,1956,1
566,3/12/19 8:36 AM,3/12/19 8:45 AM,3203,Hamilton Park,40.72759597,-74.04424731,3276,Marin Light Rail,40.71458404,-74.04281706,26308,Subscriber,1982,2
136,3/12/19 8:40 AM,3/12/19 8:43 AM,3203,Hamilton Park,40.72759597,-74.04424731,3270,Jersey & 6th St,40.72528911,-74.04557168,26274,Subscriber,1970,1
348,3/12/19 8:42 AM,3/12/19 8:47 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26207,Subscriber,1987,2
303,3/12/19 8:44 AM,3/12/19 8:49 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29308,Subscriber,1970,2
230,3/12/19 8:49 AM,3/12/19 8:53 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26306,Subscriber,1984,2
242,3/12/19 8:51 AM,3/12/19 8:55 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29531,Subscriber,1991,2
213,3/12/19 8:52 AM,3/12/19 8:55 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29590,Subscriber,1990,1
326,3/12/19 9:01 AM,3/12/19 9:07 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29482,Subscriber,1990,2
283,3/12/19 9:05 AM,3/12/19 9:10 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26253,Subscriber,1967,1
390,3/12/19 9:14 AM,3/12/19 9:20 AM,3203,Hamilton Park,40.72759597,-74.04424731,3639,Harborside,40.7192517,-74.034234,29516,Subscriber,1987,1
297,3/12/19 9:16 AM,3/12/19 9:21 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26261,Subscriber,1984,1
231,3/12/19 9:18 AM,3/12/19 9:21 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29290,Subscriber,1978,1
260,3/12/19 9:20 AM,3/12/19 9:24 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29643,Subscriber,1986,1
255,3/12/19 9:22 AM,3/12/19 9:26 AM,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,26158,Subscriber,1978,2
275,3/12/19 9:26 AM,3/12/19 9:30 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26179,Subscriber,1977,1
388,3/12/19 9:50 AM,3/12/19 9:56 AM,3203,Hamilton Park,40.72759597,-74.04424731,3275,Columbus Drive,40.7183552,-74.03891444,29617,Subscriber,1987,1
363,3/12/19 11:08 AM,3/12/19 11:15 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26170,Subscriber,1984,2
215,3/12/19 11:12 AM,3/12/19 11:15 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29500,Subscriber,1960,1
179,3/12/19 11:50 AM,3/12/19 11:53 AM,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,29502,Subscriber,1988,2
221,3/12/19 11:59 AM,3/12/19 12:02 PM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26220,Subscriber,1985,1
162,3/12/19 2:21 PM,3/12/19 2:24 PM,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,29521,Subscriber,1970,1
195,3/12/19 3:10 PM,3/12/19 3:13 PM,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,26307,Subscriber,1985,1
201,3/12/19 5:02 PM,3/12/19 5:05 PM,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,29622,Subscriber,1989,2
142,3/12/19 5:51 PM,3/12/19 5:53 PM,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,26316,Subscriber,1986,1
435,3/12/19 6:06 PM,3/12/19 6:13 PM,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,26265,Subscriber,1973,2
281,3/12/19 6:14 PM,3/12/19 6:18 PM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29535,Subscriber,1988,2
550,3/12/19 6:22 PM,3/12/19 6:31 PM,3203,Hamilton Park,40.72759597,-74.04424731,3639,Harborside,40.7192517,-74.034234,29604,Subscriber,1970,2
315,3/12/19 6:28 PM,3/12/19 6:33 PM,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.7177325,-74.043845,29206,Subscriber,1987,1
341,3/12/19 6:31 PM,3/12/19 6:37 PM,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,26253,Subscriber,1982,1
230,3/12/19 7:40 PM,3/12/19 7:44 PM,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,29209,Subscriber,1985,2
155,3/12/19 7:43 PM,3/12/19 7:46 PM,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,29266,Subscriber,1975,1
360,3/12/19 7:53 PM,3/12/19 7:59 PM,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,29481,Subscriber,1988,1
339,3/13/19 4:46 AM,3/13/19 4:52 AM,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,26283,Subscriber,1967,1
389,3/13/19 5:54 AM,3/13/19 6:01 AM,3203,Hamilton Park,40.72759597,-74.04424731,3639,Harborside,40.7192517,-74.034234,29127,Subscriber,1964,1
248,3/13/19 5:59 AM,3/13/19 6:03 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29494,Subscriber,1987,1
237,3/13/19 6:05 AM,3/13/19 6:09 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26222,Subscriber,1994,2
593,3/13/19 6:43 AM,3/13/19 6:53 AM,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,29618,Subscriber,1969,1
298,3/13/19 7:01 AM,3/13/19 7:06 AM,3203,Hamilton Park,40.72759597,-74.04424731,3199,Newport Pkwy,40.7287448,-74.0321082,29617,Subscriber,1992,2
333,3/13/19 7:16 AM,3/13/19 7:21 AM,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,26236,Subscriber,1993,1
210,3/13/19 7:26 AM,3/13/19 7:30 AM,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,29598,Subscriber,1992,1
715,3/13/19 7:32 AM,3/13/19 7:44 AM,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,26205,Subscriber,1977,1
367,3/13/19 7:39 AM,3/13/19 7:45 AM,3203,Hamilton Park,40.72759597,-74.04424731,3638,Washington St,40.7242941,-74.0354826,29471,Subscriber,1970,2
224,3/13/19 7:46 AM,3/13/19 7:49 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29593,Subscriber,1977,1
343,3/13/19 7:54 AM,3/13/19 8:00 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29627,Subscriber,1977,1
433,3/13/19 7:55 AM,3/13/19 8:03 AM,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,26275,Subscriber,1994,2
214,3/13/19 7:58 AM,3/13/19 8:01 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26232,Subscriber,1975,1
246,3/13/19 7:59 AM,3/13/19 8:03 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29646,Subscriber,1979,1
777,3/13/19 8:06 AM,3/13/19 8:19 AM,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,26201,Subscriber,1976,1
276,3/13/19 8:11 AM,3/13/19 8:16 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26173,Subscriber,1973,1
293,3/13/19 8:14 AM,3/13/19 8:18 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29619,Subscriber,1983,1
331,3/13/19 8:18 AM,3/13/19 8:24 AM,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,29470,Subscriber,1978,1
369,3/13/19 8:18 AM,3/13/19 8:25 AM,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.7177325,-74.043845,26265,Subscriber,1979,1
206,3/13/19 8:19 AM,3/13/19 8:23 AM,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,26212,Subscriber,1971,1
312,3/13/19 8:27 AM,3/13/19 8:32 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29481,Subscriber,1985,1
199,3/13/19 8:28 AM,3/13/19 8:31 AM,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,26267,Subscriber,1979,1
277,3/13/19 8:33 AM,3/13/19 8:38 AM,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,26190,Subscriber,1976,2
504,3/13/19 8:37 AM,3/13/19 8:45 AM,3203,Hamilton Park,40.72759597,-74.04424731,3206,Hilltop,40.7311689,-74.0575736,29548,Subscriber,1981,1
261,3/13/19 9:56 AM,3/13/19 10:00 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29608,Subscriber,1986,1
228,3/13/19 10:07 AM,3/13/19 10:11 AM,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,29626,Subscriber,1989,2
308,3/13/19 10:37 AM,3/13/19 10:42 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29626,Subscriber,1976,2
310,3/13/19 2:35 PM,3/13/19 2:41 PM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26276,Subscriber,1988,2
327,3/13/19 4:36 PM,3/13/19 4:42 PM,3203,Hamilton Park,40.72759597,-74.04424731,3213,Van Vorst Park,40.71848892,-74.04772663,29644,Subscriber,1983,2
251,3/13/19 4:48 PM,3/13/19 4:53 PM,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,29618,Subscriber,1985,2
123,3/13/19 5:13 PM,3/13/19 5:15 PM,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,29511,Subscriber,1985,1
371,3/13/19 5:20 PM,3/13/19 5:27 PM,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.7177325,-74.043845,29641,Subscriber,1987,1
639,3/13/19 5:53 PM,3/13/19 6:03 PM,3203,Hamilton Park,40.72759597,-74.04424731,3195,Sip Ave,40.7308971,-74.06391263,29502,Subscriber,1990,1
419,3/13/19 6:16 PM,3/13/19 6:23 PM,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.7177325,-74.043845,29676,Subscriber,1973,2
238,3/13/19 7:30 PM,3/13/19 7:34 PM,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,29297,Subscriber,1978,0
373,3/13/19 7:49 PM,3/13/19 7:55 PM,3203,Hamilton Park,40.72759597,-74.04424731,3209,Brunswick St,40.7241765,-74.0506564,26243,Subscriber,1989,2
203,3/13/19 10:28 PM,3/13/19 10:31 PM,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,26307,Subscriber,1984,2
247,3/13/19 10:28 PM,3/13/19 10:32 PM,3203,Hamilton Park,40.72759597,-74.04424731,3213,Van Vorst Park,40.71848892,-74.04772663,29474,Subscriber,1962,1
109,3/14/19 12:36 AM,3/14/19 12:38 AM,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,26196,Subscriber,1967,1
257,3/14/19 5:52 AM,3/14/19 5:57 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29228,Subscriber,1987,1
269,3/14/19 6:12 AM,3/14/19 6:16 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26203,Subscriber,1964,1
549,3/14/19 6:18 AM,3/14/19 6:27 AM,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,29577,Subscriber,1969,1
285,3/14/19 6:53 AM,3/14/19 6:57 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26307,Subscriber,1994,2
290,3/14/19 7:16 AM,3/14/19 7:21 AM,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,29439,Subscriber,1993,1
367,3/14/19 7:39 AM,3/14/19 7:45 AM,3203,Hamilton Park,40.72759597,-74.04424731,3638,Washington St,40.7242941,-74.0354826,26177,Subscriber,1970,2
406,3/14/19 7:40 AM,3/14/19 7:46 AM,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,29604,Subscriber,1994,2
669,3/14/19 7:40 AM,3/14/19 7:51 AM,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,29641,Subscriber,1977,1
248,3/14/19 7:44 AM,3/14/19 7:48 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26179,Subscriber,1979,1
319,3/14/19 7:49 AM,3/14/19 7:54 AM,3203,Hamilton Park,40.72759597,-74.04424731,3199,Newport Pkwy,40.7287448,-74.0321082,29261,Subscriber,1992,2
219,3/14/19 7:49 AM,3/14/19 7:53 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29240,Subscriber,1977,1
711,3/14/19 7:57 AM,3/14/19 8:09 AM,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,29482,Subscriber,1969,0
363,3/14/19 8:02 AM,3/14/19 8:08 AM,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,29288,Subscriber,1973,1
263,3/14/19 8:05 AM,3/14/19 8:09 AM,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.7177325,-74.043845,26236,Subscriber,1975,1
321,3/14/19 8:06 AM,3/14/19 8:11 AM,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,29471,Subscriber,1984,1
463,3/14/19 8:52 AM,3/14/19 9:00 AM,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,26153,Subscriber,1985,2
446,3/14/19 8:57 AM,3/14/19 9:04 AM,3203,Hamilton Park,40.72759597,-74.04424731,3639,Harborside,40.7192517,-74.034234,29452,Subscriber,1987,1
258,3/14/19 9:01 AM,3/14/19 9:05 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29511,Subscriber,1978,1
316,3/14/19 9:02 AM,3/14/19 9:07 AM,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,26245,Subscriber,1983,1
425,3/14/19 9:06 AM,3/14/19 9:13 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26275,Subscriber,1967,1
252,3/14/19 9:40 AM,3/14/19 9:44 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29257,Subscriber,1986,1
299,3/14/19 11:09 AM,3/14/19 11:14 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26289,Subscriber,1984,2
361,3/14/19 1:08 PM,3/14/19 1:14 PM,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,26307,Subscriber,1953,2
337,3/14/19 1:23 PM,3/14/19 1:29 PM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26239,Subscriber,1976,2
720,3/14/19 3:27 PM,3/14/19 3:39 PM,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,29503,Subscriber,1968,1
152,3/14/19 3:48 PM,3/14/19 3:50 PM,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,29439,Subscriber,1990,1
2486,3/14/19 4:16 PM,3/14/19 4:57 PM,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,26180,Subscriber,1972,1
197,3/14/19 4:35 PM,3/14/19 4:38 PM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29599,Subscriber,1985,1
754,3/14/19 4:42 PM,3/14/19 4:55 PM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26301,Subscriber,1986,1
259,3/14/19 5:41 PM,3/14/19 5:46 PM,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,29446,Subscriber,1956,1
134,3/14/19 5:54 PM,3/14/19 5:56 PM,3203,Hamilton Park,40.72759597,-74.04424731,3269,Brunswick & 6th,40.72601173,-74.05038893,26180,Subscriber,1975,1
237,3/14/19 6:29 PM,3/14/19 6:33 PM,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,26183,Subscriber,1973,2
295,3/14/19 6:49 PM,3/14/19 6:54 PM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29518,Subscriber,1985,2
316,3/14/19 8:10 PM,3/14/19 8:15 PM,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.7177325,-74.043845,29452,Subscriber,1988,2
362,3/14/19 9:43 PM,3/14/19 9:49 PM,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,29502,Subscriber,1989,1
254,3/15/19 5:51 AM,3/15/19 5:55 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29629,Subscriber,1987,1
586,3/15/19 6:18 AM,3/15/19 6:28 AM,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,29502,Subscriber,1969,1
231,3/15/19 6:39 AM,3/15/19 6:43 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29583,Subscriber,1964,1
371,3/15/19 7:02 AM,3/15/19 7:08 AM,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,29449,Subscriber,1983,1
361,3/15/19 7:17 AM,3/15/19 7:23 AM,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,26280,Subscriber,1993,1
829,3/15/19 7:20 AM,3/15/19 7:34 AM,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,26205,Subscriber,1977,1
480,3/15/19 7:40 AM,3/15/19 7:48 AM,3203,Hamilton Park,40.72759597,-74.04424731,3638,Washington St,40.7242941,-74.0354826,26196,Subscriber,1970,2
228,3/15/19 7:52 AM,3/15/19 7:56 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29224,Subscriber,1979,1
484,3/15/19 7:52 AM,3/15/19 8:01 AM,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,26248,Subscriber,1977,1
242,3/15/19 8:03 AM,3/15/19 8:07 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29276,Subscriber,1977,1
